chamber,roll_number,member_id,legislator_name,party,state,vote
Senate,1,S351,Toomey (R-PA),R,PA,Yes
Senate,1,S326,Udall (D-NM),D,NM,Yes
Senate,1,S390,Van Hollen (D-MD),D,MD,Yes
Senate,1,S327,Warner (D-VA),D,VA,Yes
Senate,1,S366,Warren (D-MA),D,MA,Not Voting
Senate,1,S316,Whitehouse (D-RI),D,RI,Yes
Senate,1,S318,Wicker (R-MS),R,MS,Yes
Senate,1,S247,Wyden (D-OR),D,OR,No
Senate,1,S391,Young (R-IN),R,IN,Yes
Senate,2,S289,Alexander (R-TN),R,TN,Not Voting
Senate,2,S354,Baldwin (D-WI),D,WI,Yes
Senate,2,S317,Barrasso (R-WY),R,WY,Yes
Senate,2,S330,Bennet (D-CO),D,CO,Yes
Senate,2,S396,Blackburn (R-TN),R,TN,Yes
Senate,2,S341,Blumenthal (D-CT),D,CT,Yes
Senate,2,S342,Blunt (R-MO),R,MO,Yes
Senate,2,S370,Booker (D-NJ),D,NJ,Not Voting
Senate,2,S343,Boozman (R-AR),R,AR,Yes
Senate,2,S397,Braun (R-IN),R,IN,Yes
Senate,2,S307,Brown (D-OH),D,OH,Yes
Senate,2,S300,Burr (R-NC),R,NC,Yes
Senate,2,S275,Cantwell (D-WA),D,WA,Yes
Senate,2,S372,Capito (R-WV),R,WV,Yes
Senate,2,S308,Cardin (D-MD),D,MD,Not Voting
Senate,2,S277,Carper (D-DE),D,DE,Yes
Senate,2,S309,Casey (D-PA),D,PA,Yes
Senate,2,S373,Cassidy (R-LA),R,LA,Yes
Senate,2,S252,Collins (R-ME),R,ME,Yes
Senate,2,S337,Coons (D-DE),D,DE,Yes
Senate,2,S287,Cornyn (R-TX),R,TX,Yes
Senate,2,S385,Cortez Masto (D-NV),D,NV,Yes
Senate,2,S374,Cotton (R-AR),R,AR,Yes
Senate,2,S398,Cramer (R-ND),R,ND,Yes
Senate,2,S266,Crapo (R-ID),R,ID,Yes
Senate,2,S355,Cruz (R-TX),R,TX,Yes
Senate,2,S375,Daines (R-MT),R,MT,Yes
Senate,2,S386,Duckworth (D-IL),D,IL,Yes
Senate,2,S253,Durbin (D-IL),D,IL,Yes
Senate,2,S254,Enzi (R-WY),R,WY,Yes
Senate,2,S376,Ernst (R-IA),R,IA,Yes
Senate,2,S221,Feinstein (D-CA),D,CA,Yes
Senate,2,S357,Fischer (R-NE),R,NE,Yes
Senate,2,S377,Gardner (R-CO),R,CO,Yes
Senate,2,S331,Gillibrand (D-NY),D,NY,No
Senate,2,S293,Graham (R-SC),R,SC,Yes
Senate,2,S153,Grassley (R-IA),R,IA,Yes
Senate,2,S387,Harris (D-CA),D,CA,No
Senate,2,S388,Hassan (D-NH),D,NH,Yes
Senate,2,S399,Hawley (R-MO),R,MO,Yes
Senate,2,S359,Heinrich (D-NM),D,NM,Yes
Senate,2,S361,Hirono (D-HI),D,HI,Yes
Senate,2,S344,Hoeven (R-ND),R,ND,Yes
Senate,2,S395,Hyde-Smith (R-MS),R,MS,Yes
Senate,2,S236,Inhofe (R-OK),R,OK,Yes
Senate,2,S345,Johnson (R-WI),R,WI,Yes
Senate,2,S393,Jones (D-AL),D,AL,Yes
Senate,2,S362,Kaine (D-VA),D,VA,Yes
Senate,2,S389,Kennedy (R-LA),R,LA,Yes
Senate,2,S363,King (I-ME),I,ME,Yes
Senate,2,S311,Klobuchar (D-MN),D,MN,Not Voting
Senate,2,S378,Lankford (R-OK),R,OK,Yes
Senate,2,S057,Leahy (D-VT),D,VT,Yes
Senate,2,S346,Lee (R-UT),R,UT,Yes
Senate,2,S405,Loeffler (R-GA),R,GA,Yes
Senate,2,S338,Manchin (D-WV),D,WV,Yes
Senate,2,S369,Markey (D-MA),D,MA,No
Senate,2,S174,McConnell (R-KY),R,KY,Yes
Senate,2,S400,McSally (R-AZ),R,AZ,Yes
Senate,2,S306,Menendez (D-NJ),D,NJ,Yes
Senate,2,S322,Merkley (D-OR),D,OR,No
Senate,2,S347,Moran (R-KS),R,KS,Yes
Senate,2,S288,Murkowski (R-AK),R,AK,Yes
Senate,2,S364,Murphy (D-CT),D,CT,Yes
Senate,2,S229,Murray (D-WA),D,WA,Yes
Senate,2,S348,Paul (R-KY),R,KY,Yes
Senate,2,S379,Perdue (R-GA),R,GA,Not Voting
Senate,2,S380,Peters (D-MI),D,MI,Yes
Senate,2,S349,Portman (R-OH),R,OH,Yes
Senate,2,S259,Reed (D-RI),D,RI,Yes
Senate,2,S323,Risch (R-ID),R,ID,Yes
Senate,2,S260,Roberts (R-KS),R,KS,Yes
Senate,2,S401,Romney (R-UT),R,UT,Yes
Senate,2,S402,Rosen (D-NV),D,NV,Yes
Senate,2,S381,Rounds (R-SD),R,SD,Yes
Senate,2,S350,Rubio (R-FL),R,FL,Yes
Senate,2,S313,Sanders (I-VT),I,VT,Not Voting
Senate,2,S382,Sasse (R-NE),R,NE,Yes
Senate,2,S353,Schatz (D-HI),D,HI,Yes
Senate,2,S270,Schumer (D-NY),D,NY,Yes
Senate,2,S404,Scott (R-FL),R,FL,Yes
Senate,2,S365,Scott (R-SC),R,SC,Yes
Senate,2,S324,Shaheen (D-NH),D,NH,Yes
Senate,2,S184,Shelby (R-AL),R,AL,Yes
Senate,2,S403,Sinema (D-AZ),D,AZ,Yes
Senate,2,S394,Smith (D-MN),D,MN,Yes
Senate,2,S284,Stabenow (D-MI),D,MI,Yes
Senate,2,S383,Sullivan (R-AK),R,AK,Yes
Senate,2,S314,Tester (D-MT),D,MT,Yes
Senate,2,S303,Thune (R-SD),R,SD,Yes
Senate,2,S384,Tillis (R-NC),R,NC,Yes
Senate,2,S351,Toomey (R-PA),R,PA,Yes
Senate,2,S326,Udall (D-NM),D,NM,Yes
Senate,2,S390,Van Hollen (D-MD),D,MD,Yes
Senate,2,S327,Warner (D-VA),D,VA,Yes
Senate,2,S366,Warren (D-MA),D,MA,Not Voting
Senate,2,S316,Whitehouse (D-RI),D,RI,Yes
Senate,2,S318,Wicker (R-MS),R,MS,Yes
Senate,2,S247,Wyden (D-OR),D,OR,No
Senate,2,S391,Young (R-IN),R,IN,Yes
Senate,3,S289,Alexander (R-TN),R,TN,Not Voting
Senate,3,S354,Baldwin (D-WI),D,WI,Yes
Senate,3,S317,Barrasso (R-WY),R,WY,Yes
Senate,3,S330,Bennet (D-CO),D,CO,Yes
Senate,3,S396,Blackburn (R-TN),R,TN,Yes
Senate,3,S341,Blumenthal (D-CT),D,CT,Yes
Senate,3,S342,Blunt (R-MO),R,MO,Yes
Senate,3,S370,Booker (D-NJ),D,NJ,Not Voting
Senate,3,S343,Boozman (R-AR),R,AR,Yes
Senate,3,S397,Braun (R-IN),R,IN,Yes
Senate,3,S307,Brown (D-OH),D,OH,Yes
Senate,3,S300,Burr (R-NC),R,NC,Yes
Senate,3,S275,Cantwell (D-WA),D,WA,Yes
Senate,3,S372,Capito (R-WV),R,WV,Yes
Senate,3,S308,Cardin (D-MD),D,MD,Yes
Senate,3,S277,Carper (D-DE),D,DE,Yes
Senate,3,S309,Casey (D-PA),D,PA,Yes
Senate,3,S373,Cassidy (R-LA),R,LA,Yes
Senate,3,S252,Collins (R-ME),R,ME,Yes
Senate,3,S337,Coons (D-DE),D,DE,Yes
Senate,3,S287,Cornyn (R-TX),R,TX,Yes
Senate,3,S385,Cortez Masto (D-NV),D,NV,Yes
Senate,3,S374,Cotton (R-AR),R,AR,Yes
Senate,3,S398,Cramer (R-ND),R,ND,Yes
Senate,3,S266,Crapo (R-ID),R,ID,Yes
Senate,3,S355,Cruz (R-TX),R,TX,Yes
Senate,3,S375,Daines (R-MT),R,MT,Yes
Senate,3,S386,Duckworth (D-IL),D,IL,Yes
Senate,3,S253,Durbin (D-IL),D,IL,Yes
Senate,3,S254,Enzi (R-WY),R,WY,Yes
Senate,3,S376,Ernst (R-IA),R,IA,Yes
Senate,3,S221,Feinstein (D-CA),D,CA,Yes
Senate,3,S357,Fischer (R-NE),R,NE,Yes
Senate,3,S377,Gardner (R-CO),R,CO,Yes
Senate,3,S331,Gillibrand (D-NY),D,NY,No
Senate,3,S293,Graham (R-SC),R,SC,Yes
Senate,3,S153,Grassley (R-IA),R,IA,Yes
Senate,3,S387,Harris (D-CA),D,CA,No
Senate,3,S388,Hassan (D-NH),D,NH,Yes
Senate,3,S399,Hawley (R-MO),R,MO,Yes
Senate,3,S359,Heinrich (D-NM),D,NM,Yes
Senate,3,S361,Hirono (D-HI),D,HI,No
Senate,3,S344,Hoeven (R-ND),R,ND,Yes
Senate,3,S395,Hyde-Smith (R-MS),R,MS,Yes
Senate,3,S236,Inhofe (R-OK),R,OK,Yes
Senate,3,S345,Johnson (R-WI),R,WI,Yes
Senate,3,S393,Jones (D-AL),D,AL,Yes
Senate,3,S362,Kaine (D-VA),D,VA,Yes
Senate,3,S389,Kennedy (R-LA),R,LA,Yes
Senate,3,S363,King (I-ME),I,ME,Yes
Senate,3,S311,Klobuchar (D-MN),D,MN,No
Senate,3,S378,Lankford (R-OK),R,OK,Yes
Senate,3,S057,Leahy (D-VT),D,VT,Yes
Senate,3,S346,Lee (R-UT),R,UT,Yes
Senate,3,S405,Loeffler (R-GA),R,GA,Yes
Senate,3,S338,Manchin (D-WV),D,WV,Yes
Senate,3,S369,Markey (D-MA),D,MA,No
Senate,3,S174,McConnell (R-KY),R,KY,Yes
Senate,3,S400,McSally (R-AZ),R,AZ,Yes
Senate,3,S306,Menendez (D-NJ),D,NJ,Yes
Senate,3,S322,Merkley (D-OR),D,OR,Yes
Senate,3,S347,Moran (R-KS),R,KS,Yes
Senate,3,S288,Murkowski (R-AK),R,AK,Yes
Senate,3,S364,Murphy (D-CT),D,CT,Yes
Senate,3,S229,Murray (D-WA),D,WA,Yes
Senate,3,S348,Paul (R-KY),R,KY,Yes
Senate,3,S379,Perdue (R-GA),R,GA,Not Voting
Senate,3,S380,Peters (D-MI),D,MI,Yes
Senate,3,S349,Portman (R-OH),R,OH,Yes
Senate,3,S259,Reed (D-RI),D,RI,Yes
Senate,3,S323,Risch (R-ID),R,ID,Yes
Senate,3,S260,Roberts (R-KS),R,KS,Yes
Senate,3,S401,Romney (R-UT),R,UT,Yes
Senate,3,S402,Rosen (D-NV),D,NV,Yes
Senate,3,S381,Rounds (R-SD),R,SD,Yes
Senate,3,S350,Rubio (R-FL),R,FL,Yes
Senate,3,S313,Sanders (I-VT),I,VT,Not Voting
Senate,3,S382,Sasse (R-NE),R,NE,Yes
Senate,3,S353,Schatz (D-HI),D,HI,Yes
Senate,3,S270,Schumer (D-NY),D,NY,No
Senate,3,S404,Scott (R-FL),R,FL,Yes
Senate,3,S365,Scott (R-SC),R,SC,Yes
Senate,3,S324,Shaheen (D-NH),D,NH,Yes
Senate,3,S184,Shelby (R-AL),R,AL,Yes
Senate,3,S403,Sinema (D-AZ),D,AZ,Yes
Senate,3,S394,Smith (D-MN),D,MN,Yes
Senate,3,S284,Stabenow (D-MI),D,MI,Yes
Senate,3,S383,Sullivan (R-AK),R,AK,Yes
Senate,3,S314,Tester (D-MT),D,MT,Yes
Senate,3,S303,Thune (R-SD),R,SD,Yes
Senate,3,S384,Tillis (R-NC),R,NC,Yes
Senate,3,S351,Toomey (R-PA),R,PA,Yes
Senate,3,S326,Udall (D-NM),D,NM,Yes
Senate,3,S390,Van Hollen (D-MD),D,MD,Yes
Senate,3,S327,Warner (D-VA),D,VA,Yes
Senate,3,S366,Warren (D-MA),D,MA,Not Voting
Senate,3,S316,Whitehouse (D-RI),D,RI,Yes
Senate,3,S318,Wicker (R-MS),R,MS,Yes
Senate,3,S247,Wyden (D-OR),D,OR,No
Senate,3,S391,Young (R-IN),R,IN,Yes
Senate,5,S289,Alexander (R-TN),R,TN,Not Voting
Senate,5,S354,Baldwin (D-WI),D,WI,Yes
Senate,5,S317,Barrasso (R-WY),R,WY,Yes
Senate,5,S330,Bennet (D-CO),D,CO,Yes
Senate,5,S396,Blackburn (R-TN),R,TN,Yes
Senate,5,S341,Blumenthal (D-CT),D,CT,No
Senate,5,S342,Blunt (R-MO),R,MO,Yes
Senate,5,S370,Booker (D-NJ),D,NJ,Not Voting
Senate,5,S343,Boozman (R-AR),R,AR,Yes
Senate,5,S397,Braun (R-IN),R,IN,Yes
Senate,5,S307,Brown (D-OH),D,OH,No
Senate,5,S300,Burr (R-NC),R,NC,Yes
Senate,5,S275,Cantwell (D-WA),D,WA,No
Senate,5,S372,Capito (R-WV),R,WV,Yes
Senate,5,S308,Cardin (D-MD),D,MD,Yes
Senate,5,S277,Carper (D-DE),D,DE,No
Senate,5,S309,Casey (D-PA),D,PA,No
Senate,5,S373,Cassidy (R-LA),R,LA,Yes
Senate,5,S252,Collins (R-ME),R,ME,Yes
Senate,5,S337,Coons (D-DE),D,DE,No
Senate,5,S287,Cornyn (R-TX),R,TX,Yes
Senate,5,S385,Cortez Masto (D-NV),D,NV,No
Senate,5,S374,Cotton (R-AR),R,AR,Yes
Senate,5,S398,Cramer (R-ND),R,ND,Yes
Senate,5,S266,Crapo (R-ID),R,ID,Yes
Senate,5,S355,Cruz (R-TX),R,TX,Yes
Senate,5,S375,Daines (R-MT),R,MT,Yes
Senate,5,S386,Duckworth (D-IL),D,IL,No
Senate,5,S253,Durbin (D-IL),D,IL,No
Senate,5,S254,Enzi (R-WY),R,WY,Yes
Senate,5,S376,Ernst (R-IA),R,IA,Yes
Senate,5,S221,Feinstein (D-CA),D,CA,No
Senate,5,S357,Fischer (R-NE),R,NE,Yes
Senate,5,S377,Gardner (R-CO),R,CO,Yes
Senate,5,S331,Gillibrand (D-NY),D,NY,No
Senate,5,S293,Graham (R-SC),R,SC,Yes
Senate,5,S153,Grassley (R-IA),R,IA,Yes
Senate,5,S387,Harris (D-CA),D,CA,No
Senate,5,S388,Hassan (D-NH),D,NH,Yes
Senate,5,S399,Hawley (R-MO),R,MO,Yes
Senate,5,S359,Heinrich (D-NM),D,NM,No
Senate,5,S361,Hirono (D-HI),D,HI,No
Senate,5,S344,Hoeven (R-ND),R,ND,Yes
Senate,5,S395,Hyde-Smith (R-MS),R,MS,Yes
Senate,5,S236,Inhofe (R-OK),R,OK,Yes
Senate,5,S345,Johnson (R-WI),R,WI,Yes
Senate,5,S393,Jones (D-AL),D,AL,No
Senate,5,S362,Kaine (D-VA),D,VA,No
Senate,5,S389,Kennedy (R-LA),R,LA,Yes
Senate,5,S363,King (I-ME),I,ME,No
Senate,5,S311,Klobuchar (D-MN),D,MN,No
Senate,5,S378,Lankford (R-OK),R,OK,Yes
Senate,5,S057,Leahy (D-VT),D,VT,Yes
Senate,5,S346,Lee (R-UT),R,UT,Yes
Senate,5,S405,Loeffler (R-GA),R,GA,Yes
Senate,5,S338,Manchin (D-WV),D,WV,Yes
Senate,5,S369,Markey (D-MA),D,MA,No
Senate,5,S174,McConnell (R-KY),R,KY,Yes
Senate,5,S400,McSally (R-AZ),R,AZ,Yes
Senate,5,S306,Menendez (D-NJ),D,NJ,Yes
Senate,5,S322,Merkley (D-OR),D,OR,No
Senate,5,S347,Moran (R-KS),R,KS,Yes
Senate,5,S288,Murkowski (R-AK),R,AK,Yes
Senate,5,S364,Murphy (D-CT),D,CT,No
Senate,5,S229,Murray (D-WA),D,WA,No
Senate,5,S348,Paul (R-KY),R,KY,Yes
Senate,5,S379,Perdue (R-GA),R,GA,Not Voting
Senate,5,S380,Peters (D-MI),D,MI,Yes
Senate,5,S349,Portman (R-OH),R,OH,Yes
Senate,5,S259,Reed (D-RI),D,RI,Yes
Senate,5,S323,Risch (R-ID),R,ID,Yes
Senate,5,S260,Roberts (R-KS),R,KS,Yes
Senate,5,S401,Romney (R-UT),R,UT,Yes
Senate,5,S402,Rosen (D-NV),D,NV,Yes
Senate,5,S381,Rounds (R-SD),R,SD,Yes
Senate,5,S350,Rubio (R-FL),R,FL,Yes
Senate,5,S313,Sanders (I-VT),I,VT,Not Voting
Senate,5,S382,Sasse (R-NE),R,NE,Yes
Senate,5,S353,Schatz (D-HI),D,HI,No
Senate,5,S270,Schumer (D-NY),D,NY,No
Senate,5,S404,Scott (R-FL),R,FL,Yes
Senate,5,S365,Scott (R-SC),R,SC,Yes
Senate,5,S324,Shaheen (D-NH),D,NH,Yes
Senate,5,S184,Shelby (R-AL),R,AL,Yes
Senate,5,S403,Sinema (D-AZ),D,AZ,No
Senate,5,S394,Smith (D-MN),D,MN,No
Senate,5,S284,Stabenow (D-MI),D,MI,No
Senate,5,S383,Sullivan (R-AK),R,AK,Yes
Senate,5,S314,Tester (D-MT),D,MT,No
Senate,5,S303,Thune (R-SD),R,SD,Yes
Senate,5,S384,Tillis (R-NC),R,NC,Yes
Senate,5,S351,Toomey (R-PA),R,PA,Yes
Senate,5,S326,Udall (D-NM),D,NM,Yes
Senate,5,S390,Van Hollen (D-MD),D,MD,No
Senate,5,S327,Warner (D-VA),D,VA,No
Senate,5,S366,Warren (D-MA),D,MA,Not Voting
Senate,5,S316,Whitehouse (D-RI),D,RI,Yes
Senate,5,S318,Wicker (R-MS),R,MS,Yes
Senate,5,S247,Wyden (D-OR),D,OR,No
Senate,5,S391,Young (R-IN),R,IN,Yes
Senate,4,S289,Alexander (R-TN),R,TN,Not Voting
Senate,4,S354,Baldwin (D-WI),D,WI,No
Senate,4,S317,Barrasso (R-WY),R,WY,Yes
Senate,4,S330,Bennet (D-CO),D,CO,No
Senate,4,S396,Blackburn (R-TN),R,TN,Yes
Senate,4,S341,Blumenthal (D-CT),D,CT,No
Senate,4,S342,Blunt (R-MO),R,MO,Yes
Senate,4,S370,Booker (D-NJ),D,NJ,Not Voting
Senate,4,S343,Boozman (R-AR),R,AR,Yes
Senate,4,S397,Braun (R-IN),R,IN,Yes
Senate,4,S307,Brown (D-OH),D,OH,No
Senate,4,S300,Burr (R-NC),R,NC,Yes
Senate,4,S275,Cantwell (D-WA),D,WA,No
Senate,4,S372,Capito (R-WV),R,WV,Yes
Senate,4,S308,Cardin (D-MD),D,MD,No
Senate,4,S277,Carper (D-DE),D,DE,No
Senate,4,S309,Casey (D-PA),D,PA,No
Senate,4,S373,Cassidy (R-LA),R,LA,Yes
Senate,4,S252,Collins (R-ME),R,ME,Yes
Senate,4,S337,Coons (D-DE),D,DE,No
Senate,4,S287,Cornyn (R-TX),R,TX,Yes
Senate,4,S385,Cortez Masto (D-NV),D,NV,No
Senate,4,S374,Cotton (R-AR),R,AR,Yes
Senate,4,S398,Cramer (R-ND),R,ND,Yes
Senate,4,S266,Crapo (R-ID),R,ID,Yes
Senate,4,S355,Cruz (R-TX),R,TX,Yes
Senate,4,S375,Daines (R-MT),R,MT,Yes
Senate,4,S386,Duckworth (D-IL),D,IL,No
Senate,4,S253,Durbin (D-IL),D,IL,No
Senate,4,S254,Enzi (R-WY),R,WY,Yes
Senate,4,S376,Ernst (R-IA),R,IA,Yes
Senate,4,S221,Feinstein (D-CA),D,CA,No
Senate,4,S357,Fischer (R-NE),R,NE,Yes
Senate,4,S377,Gardner (R-CO),R,CO,Yes
Senate,4,S331,Gillibrand (D-NY),D,NY,No
Senate,4,S293,Graham (R-SC),R,SC,Yes
Senate,4,S153,Grassley (R-IA),R,IA,Yes
Senate,4,S387,Harris (D-CA),D,CA,No
Senate,4,S388,Hassan (D-NH),D,NH,No
Senate,4,S399,Hawley (R-MO),R,MO,Yes
Senate,4,S359,Heinrich (D-NM),D,NM,No
Senate,4,S361,Hirono (D-HI),D,HI,No
Senate,4,S344,Hoeven (R-ND),R,ND,Yes
Senate,4,S395,Hyde-Smith (R-MS),R,MS,Yes
Senate,4,S236,Inhofe (R-OK),R,OK,Yes
Senate,4,S345,Johnson (R-WI),R,WI,Yes
Senate,4,S393,Jones (D-AL),D,AL,No
Senate,4,S362,Kaine (D-VA),D,VA,No
Senate,4,S389,Kennedy (R-LA),R,LA,Yes
Senate,4,S363,King (I-ME),I,ME,No
Senate,4,S311,Klobuchar (D-MN),D,MN,No
Senate,4,S378,Lankford (R-OK),R,OK,Yes
Senate,4,S057,Leahy (D-VT),D,VT,No
Senate,4,S346,Lee (R-UT),R,UT,Yes
Senate,4,S405,Loeffler (R-GA),R,GA,Yes
Senate,4,S338,Manchin (D-WV),D,WV,No
Senate,4,S369,Markey (D-MA),D,MA,No
Senate,4,S174,McConnell (R-KY),R,KY,Yes
Senate,4,S400,McSally (R-AZ),R,AZ,Yes
Senate,4,S306,Menendez (D-NJ),D,NJ,No
Senate,4,S322,Merkley (D-OR),D,OR,No
Senate,4,S347,Moran (R-KS),R,KS,Yes
Senate,4,S288,Murkowski (R-AK),R,AK,Yes
Senate,4,S364,Murphy (D-CT),D,CT,No
Senate,4,S229,Murray (D-WA),D,WA,No
Senate,4,S348,Paul (R-KY),R,KY,Yes
Senate,4,S379,Perdue (R-GA),R,GA,Not Voting
Senate,4,S380,Peters (D-MI),D,MI,No
Senate,4,S349,Portman (R-OH),R,OH,Yes
Senate,4,S259,Reed (D-RI),D,RI,No
Senate,4,S323,Risch (R-ID),R,ID,Yes
Senate,4,S260,Roberts (R-KS),R,KS,Yes
Senate,4,S401,Romney (R-UT),R,UT,Yes
Senate,4,S402,Rosen (D-NV),D,NV,No
Senate,4,S381,Rounds (R-SD),R,SD,Yes
Senate,4,S350,Rubio (R-FL),R,FL,Yes
Senate,4,S313,Sanders (I-VT),I,VT,Not Voting
Senate,4,S382,Sasse (R-NE),R,NE,Yes
Senate,4,S353,Schatz (D-HI),D,HI,No
Senate,4,S270,Schumer (D-NY),D,NY,No
Senate,4,S404,Scott (R-FL),R,FL,Yes
Senate,4,S365,Scott (R-SC),R,SC,Yes
Senate,4,S324,Shaheen (D-NH),D,NH,No
Senate,4,S184,Shelby (R-AL),R,AL,Yes
Senate,4,S403,Sinema (D-AZ),D,AZ,No
Senate,4,S394,Smith (D-MN),D,MN,No
Senate,4,S284,Stabenow (D-MI),D,MI,No
Senate,4,S383,Sullivan (R-AK),R,AK,Yes
Senate,4,S314,Tester (D-MT),D,MT,No
Senate,4,S303,Thune (R-SD),R,SD,Yes
Senate,4,S384,Tillis (R-NC),R,NC,Yes
Senate,4,S351,Toomey (R-PA),R,PA,Yes
Senate,4,S326,Udall (D-NM),D,NM,No
Senate,4,S390,Van Hollen (D-MD),D,MD,No
Senate,4,S327,Warner (D-VA),D,VA,No
Senate,4,S366,Warren (D-MA),D,MA,Not Voting
Senate,4,S316,Whitehouse (D-RI),D,RI,No
Senate,4,S318,Wicker (R-MS),R,MS,Yes
Senate,4,S247,Wyden (D-OR),D,OR,No
Senate,4,S391,Young (R-IN),R,IN,Yes
Senate,6,S289,Alexander (R-TN),R,TN,Not Voting
