chamber,congress,session,roll_number,chamber_roll_number,vote_date,title,question,result,yeas,nays,present,not_voting
House,115,2,31,31,2018-01-18,Home Mortgage Disclosure Adjustment Act,On Motion to Recommit with Instructions,Failed,191,236,0,3
House,115,2,30,30,2018-01-18,"Providing for consideration of H.R. 4712, the Born-Alive Abortion Survivors Protection Act; providing for proceedings during the period from January 22, 2018, through January 26, 2018",On Agreeing to the Resolution,Passed,228,189,0,13
House,115,2,32,32,2018-01-18,Home Mortgage Disclosure Adjustment Act,On Passage,Passed,243,184,0,3
House,115,2,33,33,2018-01-18,Federal Register Printing Savings Act,On Motion to Concur in the Senate Amendment with an Amendment,Passed,230,197,0,4
House,115,2,34,34,2018-01-18,Global Health Innovation Act of 2017,On Motion to Suspend the Rules and Pass,Passed,423,3,0,4
House,115,2,35,35,2018-01-19,"Impeaching Donald John Trump, President of the United States, of high misdemeanors",On Motion to Table,Passed,355,66,3,6
House,115,2,37,37,2018-01-19,,On Motion to Adjourn,Failed,1,418,1,10
House,115,2,36,36,2018-01-19,Born-Alive Abortion Survivors Protection Act,On Passage,Passed,241,183,0,6
House,115,2,38,38,2018-01-20,,On Ordering a Call of the House,Passed,224,150,10,46
House,115,2,39,39,2018-01-20,,Call of the House,Passed,0,0,377,53
House,115,2,40,40,2018-01-20,"Waiving a Requirement of Clause 6(A) of Rule XIII with Respect to Consideration of Certain Resolutions Reported from the Committee on Rules, and Providing for Consideration of Motions to Suspend the Rules",Table Appeal of the Ruling of the Chair,Passed,224,173,2,31
House,115,2,41,41,2018-01-20,"Waiving a Requirement of Clause 6(A) of Rule XIII with Respect to Consideration of Certain Resolutions Reported from the Committee on Rules, and Providing for Consideration of Motions to Suspend the Rules",On Ordering the Previous Question,Passed,224,180,0,26
House,115,2,42,42,2018-01-20,"Waiving a Requirement of Clause 6(A) of Rule XIII with Respect to Consideration of Certain Resolutions Reported from the Committee on Rules, and Providing for Consideration of Motions to Suspend the Rules",On Agreeing to the Resolution,Passed,235,170,0,25
House,115,2,43,43,2018-01-20,,On Motion to Fix the Convening Time,Passed,394,0,0,36
House,115,2,44,44,2018-01-22,Federal Register Printing Savings Act,On Motion to Concur in the Senate Adt to the House Adt to the Senate Adt,Passed,266,150,0,14
House,115,2,45,45,2018-01-29,Protecting Young Victims from Sexual Abuse and Safe Sport Authorization Act,"On Motion to Suspend the Rules and Pass, as Amended",Passed,406,3,0,21
House,115,2,46,46,2018-01-29,"To establish requirements for use of a driver’s license or personal identification card by certain financial institutions for opening an account or obtaining a financial product or service, and for other purposes","On Motion to Suspend the Rules and Pass, as Amended",Passed,397,8,0,25
House,115,2,47,47,2018-01-30,"Providing for consideration of the Senate amendments to H.R. 695, the Child Protection Improvements Act of 2017",On Ordering the Previous Question,Passed,232,187,0,11
House,115,2,48,48,2018-01-30,"Providing for consideration of the Senate amendments to H.R. 695, the Child Protection Improvements Act of 2017",On Agreeing to the Resolution,Passed,236,183,0,11
House,115,2,49,49,2018-01-30,Child Protection Improvements Act of 2017,On Motion to Concur in the Senate Amendments with an Amendment,Passed,250,166,0,14
House,115,2,50,50,2018-01-30,Financial Institution Living Will Improvement Act,"On Motion to Suspend the Rules and Pass, as Amended",Passed,414,0,0,16
House,115,2,51,51,2018-02-05,Strengthening Protections for Social Security Beneficiaries Act of 2018,"On Motion to Suspend the Rules and Pass, as Amended",Passed,396,0,0,34
House,115,2,52,52,2018-02-05,,On Approving the Journal,Passed,232,159,1,38
House,115,2,53,53,2018-02-06,Raising a question of the privileges of the House,On Motion to Table,Passed,231,187,0,12
House,115,2,55,55,2018-02-06,"Providing for consideration of H.R. 772, the Common Sense Nutrition Disclosure Act of 2017; H.R. 1153, the Mortgage Choice Act of 2017; H.R. 4771, the Small Bank Holding Company Relief Act of 2018; and for other purposes",On Agreeing to the Resolution,Passed,231,186,0,13
House,115,2,56,56,2018-02-06,Common Sense Nutrition Disclosure Act of 2017,On Passage,Passed,266,157,1,6
House,115,2,54,54,2018-02-06,"Providing for consideration of H.R. 772, the Common Sense Nutrition Disclosure Act of 2017; H.R. 1153, the Mortgage Choice Act of 2017; H.R. 4771, the Small Bank Holding Company Relief Act of 2018; and for other purposes",On Ordering the Previous Question,Passed,231,188,0,11
House,115,2,57,57,2018-02-06,,Table Appeal of the Ruling of the Chair,Passed,236,190,0,4
House,115,2,59,59,2018-02-06,"Providing for consideration of the Senate amendment to the bill (H.R. 1892) to amend title 4, United States Code, to provide for the flying of the flag at half-staff in the event of the death of a first responder in the line of duty",On Agreeing to the Resolution,Passed,236,188,0,6
House,115,2,58,58,2018-02-06,"Providing for consideration of the Senate amendment to the bill (H.R. 1892) to amend title 4, United States Code, to provide for the flying of the flag at half-staff in the event of the death of a first responder in the line of duty",On Ordering the Previous Question,Passed,235,189,0,6
House,115,2,61,61,2018-02-07,War Crimes Rewards Expansion Act,"On Motion to Suspend the Rules and Pass, as Amended",Passed,407,0,0,23
House,115,2,60,60,2018-02-06,"Further Extension of Continuing Appropriations Act, 2018",On Motion to Concur in the Senate Amendment with an Amendment,Passed,245,182,0,3
House,115,2,62,62,2018-02-07,Ukraine Cybersecurity Cooperation Act of 2017,"On Motion to Suspend the Rules and Pass, as Amended",Passed,404,3,0,23
House,115,2,63,63,2018-02-07,,On Approving the Journal,Passed,210,185,3,32
House,115,2,64,64,2018-02-08,Mortgage Choice Act of 2017,On Passage,Passed,280,131,0,19
House,115,2,65,65,2018-02-08,,On Approving the Journal,Passed,208,194,2,26
House,115,2,66,66,2018-02-08,Small Bank Holding Company Relief Act of 2018,On Passage,Passed,280,139,0,11
House,115,2,67,67,2018-02-09,"Providing for consideration of the Senate Amendment to the House Amendment to the Senate Amendment to H.R. 1892, the Bipartisan Budget Act of 2018",On Ordering the Previous Question,Passed,224,186,0,20
House,115,2,68,68,2018-02-09,"Providing for consideration of the Senate Amendment to the House Amendment to the Senate Amendment to H.R. 1892, the Bipartisan Budget Act of 2018",On Agreeing to the Resolution,Passed,224,193,0,13
House,115,2,69,69,2018-02-09,The Bipartisan Budget Act of 2018,On Motion to Concur in the Senate Amdt to the House Amdt to the Senate Amdt,Passed,240,186,0,5
House,115,2,70,70,2018-02-13,Lexington VA Health Care System,"On Motion to Suspend the Rules and Pass, as Amended",Passed,402,0,0,28
House,115,2,71,71,2018-02-13,To extend the Generalized System of Preferences and to make technical changes to the competitive need limitations provision of the program,"On Motion to Suspend the Rules and Pass, as Amended",Passed,400,2,0,28
House,115,2,72,72,2018-02-14,"Providing for consideration of H.R. 620, the ADA Education and Reform Act of 2017; H.R. 3299, the Protection Consumers’ Access to Credit Act of 2017; H.R. 3978, theTRID Improvement Act of 2017; and providing for proceedings during the period from February 16, 2018, through February 23, 2018",On Ordering the Previous Question,Passed,228,187,0,15
House,115,2,73,73,2018-02-14,"Providing for consideration of H.R. 620, the ADA Education and Reform Act of 2017; H.R. 3299, the Protection Consumers’ Access to Credit Act of 2017; H.R. 3978, theTRID Improvement Act of 2017; and providing for proceedings during the period from February 16, 2018, through February 23, 2018",On Agreeing to the Resolution,Passed,227,187,0,16
House,115,2,74,74,2018-02-14,Hamas Human Shields Prevention Act,"On Motion to Suspend the Rules and Pass, as Amended",Passed,415,0,0,15
House,115,2,75,75,2018-02-14,"Calling on the Department of Defense, other elements of the Federal Government, and foreign governments to intensify efforts to investigate, recover, and identify all missing and unaccounted-for personnel of the United States","On Motion to Suspend the Rules and Agree, as Amended",Passed,411,0,0,19
House,115,2,76,76,2018-02-14,TRID Improvement Act,On Motion to Recommit with Instructions,Failed,189,228,0,13
House,115,2,77,77,2018-02-14,TRID Improvement Act,On Passage,Passed,271,145,0,14
House,115,2,78,78,2018-02-14,Protecting Consumers’ Access to Credit Act of 2017,On Passage,Passed,245,171,0,14
House,115,2,79,79,2018-02-15,,On Agreeing to the Amendment,Failed,188,226,0,16
House,115,2,80,80,2018-02-15,ADA Education and Reform Act of 2017,On Passage,Passed,225,192,0,13
House,115,2,82,82,2018-02-26,Action for Dental Health Act of 2017,"On Motion to Suspend the Rules and Pass, as Amended",Passed,387,13,0,30
House,115,2,81,81,2018-02-26,Congenital Heart Futures Reauthorization Act of 2017,"On Motion to Suspend the Rules and Pass, as Amended",Passed,394,7,0,29
House,115,2,83,83,2018-02-27,,Table Appeal of the Ruling of the Chair,Passed,228,184,0,18
House,115,2,84,84,2018-02-27,"Providing for consideration of the bill (H.R. 1865), the Allow States and Victims to Fight Online Sex Trafficking Act of 2017",On Ordering the Previous Question,Passed,228,184,0,18
House,115,2,85,85,2018-02-27,"Providing for consideration of the bill (H.R. 1865), the Allow States and Victims to Fight Online Sex Trafficking Act of 2017",On Agreeing to the Resolution,Passed,235,175,0,20
House,115,2,86,86,2018-02-27,"Providing for consideration of the bill (H.R. 4296) to place requirements on operational risk capital requirements for banking organizations established by an appropriate Federal banking agency, and providing for consideration of the bill (H.R. 4607) the Comprehensive Regulatory Review Act",On Ordering the Previous Question,Passed,227,185,0,18
House,115,2,87,87,2018-02-27,"Providing for consideration of the bill (H.R. 4296) to place requirements on operational risk capital requirements for banking organizations established by an appropriate Federal banking agency, and providing for consideration of the bill (H.R. 4607) the Comprehensive Regulatory Review Act",On Agreeing to the Resolution,Passed,230,177,0,23
House,115,2,88,88,2018-02-27,To place requirements on operational risk capital requirements for banking organizations established by an appropriate Federal banking agency,On Motion to Recommit with Instructions,Failed,185,228,0,17
House,115,2,89,89,2018-02-27,To place requirements on operational risk capital requirements for banking organizations established by an appropriate Federal banking agency,On Passage,Passed,245,169,0,16
House,115,2,90,90,2018-02-27,,On Agreeing to the Amendment,Agreed to,308,107,0,15
House,115,2,92,92,2018-03-05,"To designate the facility of the United States Postal Service located at 13683 James Madison Highway in Palmyra, Virginia, as the “U.S. Navy Seaman Dakota Kyle Rigsby Post Office”",On Motion to Suspend the Rules and Pass,Passed,389,0,0,41
House,115,2,91,91,2018-02-27,Allow States and Victims to Fight Online Sex Trafficking Act,On Passage,Passed,388,25,0,17
House,115,2,93,93,2018-03-05,"To designate the facility of the United States Postal Service located at 99 Macombs Place in New York, New York, as the “Tuskegee Airman Post Office Building”","On Motion to Suspend the Rules and Pass, as Amended",Passed,387,0,0,43
House,115,2,94,94,2018-03-06,Comprehensive Regulatory Review Act,On Motion to Recommit with Instructions,Failed,182,228,0,20
House,115,2,95,95,2018-03-06,Comprehensive Regulatory Review Act,On Passage,Passed,264,143,0,23
House,115,2,96,96,2018-03-07,"Providing for consideration of the bill (H.R. 1119) Satisfying Energy Needs and Saving the Environment Act, and providing for consideration of the bill (H.R. 1917) Blocking Regulatory Interference from Closing Kilns Act",On Ordering the Previous Question,Passed,229,183,0,18
House,115,2,98,98,2018-03-07,Blocking Regulatory Interference from Closing Kilns Act,On Motion to Recommit with Instructions,Failed,186,227,0,17
House,115,2,97,97,2018-03-07,"Providing for consideration of the bill (H.R. 1119) Satisfying Energy Needs and Saving the Environment Act, and providing for consideration of the bill (H.R. 1917) Blocking Regulatory Interference from Closing Kilns Act",On Agreeing to the Resolution,Passed,227,185,0,18
House,115,2,99,99,2018-03-07,Blocking Regulatory Interference from Closing Kilns Act,On Passage,Passed,234,180,1,15
House,115,2,100,100,2018-03-08,Satisfying Energy Needs and Saving the Environment (SENSE) Act,On Motion to Recommit with Instructions,Failed,181,225,0,24
House,115,2,101,101,2018-03-08,Satisfying Energy Needs and Saving the Environment (SENSE) Act,On Passage,Passed,215,189,0,26
House,115,2,102,102,2018-03-13,"Trickett Wendler, Frank Mongiello, Jordan McLinn, and Matthew Bellina Right to Try Act of 2018",On Motion to Suspend the Rules and Pass,Failed,259,140,0,31
House,115,2,103,103,2018-03-13,Endangered Fish Recovery Programs Extension Act of 2017,On Motion to Suspend the Rules and Pass,Passed,392,6,0,32
House,115,2,104,104,2018-03-14,"Providing for consideration of H.R. 4545, the Financial Institutions Examination Fairness and Reform Act; H.R. 1116, the TAILOR Act of 2017; and H.R. 4263, the Regulation At Improvement Act of 2017",On Ordering the Previous Question,Passed,234,183,0,13
House,115,2,105,105,2018-03-14,"Providing for consideration of H.R. 4545, the Financial Institutions Examination Fairness and Reform Act; H.R. 1116, the TAILOR Act of 2017; and H.R. 4263, the Regulation At Improvement Act of 2017",On Agreeing to the Resolution,Passed,235,182,0,13
House,115,2,106,106,2018-03-14,"Student, Teachers, and Officers Preventing School Violence Act of 2018","On Motion to Suspend the Rules and Pass, as Amended",Passed,407,10,0,13
House,115,2,107,107,2018-03-14,Taking Account of Institutions with Low Operation Risk Act of 2017 or the TAILOR Act of 2017,On Motion to Recommit with Instructions,Failed,182,232,0,16
House,115,2,108,108,2018-03-14,Taking Account of Institutions with Low Operation Risk Act of 2017 or the TAILOR Act of 2017,On Passage,Passed,247,169,0,14
House,115,2,109,109,2018-03-15,Regulation At Improvement Act of 2017,On Motion to Recommit with Instructions,Failed,182,235,0,13
House,115,2,110,110,2018-03-15,Regulation At Improvement Act of 2017,On Passage,Passed,246,170,0,14
House,115,2,111,111,2018-03-15,,On Agreeing to the Amendment,Failed,184,233,0,13
House,115,2,112,112,2018-03-15,Financial Institutions Examination Fairness and Reform Act,On Passage,Passed,283,133,0,14
House,115,2,113,113,2018-03-15,"Providing for consideration of H.R. 4061, the Financial Stability Oversight Council Improvement Act of 2017; and providing for consideration of H.R. 4293, the Stress Test Improvement Act of 2017",On Ordering the Previous Question,Passed,232,182,0,16
House,115,2,114,114,2018-03-15,"Providing for consideration of H.R. 4061, the Financial Stability Oversight Council Improvement Act of 2017; and providing for consideration of H.R. 4293, the Stress Test Improvement Act of 2017",On Agreeing to the Resolution,Passed,235,177,0,18
House,115,2,115,115,2018-03-19,"To update the map of, and modify the maximum acreage available for inclusion in, the Florissant Fossil Beds National Monument",On Motion to Suspend the Rules and Pass,Passed,385,3,0,41
House,115,2,116,116,2018-03-19,Kennedy--King National Commemorative Site Act,"On Motion to Suspend the Rules and Pass, as Amended",Passed,391,0,0,38
House,115,2,118,118,2018-03-20,"Providing for consideration of H.R. 4566, the Alleviating Stress Test Burdens to Help Investors Act; Providing for consideration of H.R. 5247, the Trickett Wendler, Frank Mongiello, Jordan McLinn, and Matthew Bellina Right to Try Act of 2018; and for other purposes",On Agreeing to the Resolution,Passed,225,183,0,21
House,115,2,117,117,2018-03-20,"Providing for consideration of H.R. 4566, the Alleviating Stress Test Burdens to Help Investors Act; Providing for consideration of H.R. 5247, the Trickett Wendler, Frank Mongiello, Jordan McLinn, and Matthew Bellina Right to Try Act of 2018; and for other purposes",On Ordering the Previous Question,Passed,233,181,0,15
House,115,2,119,119,2018-03-20,Alleviating Stress Test Burdens to Help Investors Act,On Passage,Passed,395,19,0,15
House,115,2,120,120,2018-03-21,"Trickett Wendler, Frank Mongiello, Jordan McLinn, and Matthew Bellina Right to Try Act of 2018",On Motion to Recommit with Instructions,Failed,182,233,0,14
House,115,2,121,121,2018-03-21,"Trickett Wendler, Frank Mongiello, Jordan McLinn, and Matthew Bellina Right to Try Act of 2018",On Passage,Passed,267,149,0,13
House,115,2,122,122,2018-03-21,,On Approving the Journal,Passed,216,192,2,19
House,115,2,123,123,2018-03-22,"Providing for consideration of the Senate amendment to H.R. 1625, Consolidated Appropriations Act and the TARGET Act; and providing for proceedings during the period from March 23, 2018, through April 9, 2018",On Ordering the Previous Question,Passed,233,186,0,10
House,115,2,124,124,2018-03-22,"Providing for consideration of the Senate amendment to H.R. 1625, Consolidated Appropriations Act and the TARGET Act; and providing for proceedings during the period from March 23, 2018, through April 9, 2018",On Agreeing to the Resolution,Passed,211,207,0,12
House,115,2,125,125,2018-03-22,Vehicular Terrorism Prevention Act of 2018,"On Motion to Suspend the Rules and Pass, as Amended",Passed,417,2,0,10
House,115,2,126,126,2018-03-22,Surface Transportation Security Improvement Act 2018,"On Motion to Suspend the Rules and Pass, as Amended",Passed,409,5,0,15
House,115,2,127,127,2018-03-22,TARGET Act,On Motion to Concur in the Senate Amendment with an Amendment,Passed,256,167,0,7
House,115,2,128,128,2018-03-22,Strengthening Aviation Security Act of 2018,"On Motion to Suspend the Rules and Pass, as Amended",Passed,408,0,0,21
House,115,2,129,129,2018-03-22,Strengthening Local Transportation Security Capabilities Act of 2018,"On Motion to Suspend the Rules and Pass, as Amended",Passed,397,1,0,31
House,115,2,131,131,2018-04-10,Combat Online Predators Act,"On Motion to Suspend the Rules and Pass, as Amended",Passed,409,2,0,17
House,115,2,130,130,2018-04-10,End Banking for Human Traffickers Act of 2018,"On Motion to Suspend the Rules and Pass, as Amended",Passed,408,2,0,18
House,115,2,132,132,2018-04-10,,On Approving the Journal,Passed,231,166,1,30
House,115,2,133,133,2018-04-11,"Providing for consideration of the bill (H.R. 4790) to amend the Volcker rule to give the Board of Governors of the Federal Reserve System sole rulemaking authority, to exclude community banks from the requirements of the Volcker rule, and for other purposes, and providing for motions to suspend the rules",On Ordering the Previous Question,Passed,231,186,0,11
House,115,2,134,134,2018-04-11,"Providing for consideration of the bill (H.R. 4790) to amend the Volcker rule to give the Board of Governors of the Federal Reserve System sole rulemaking authority, to exclude community banks from the requirements of the Volcker rule, and for other purposes, and providing for motions to suspend the rules",On Agreeing to the Resolution,Passed,230,184,0,14
House,115,2,135,135,2018-04-11,Financial Stability Oversight Council Improvement Act,On Passage,Passed,297,121,0,10
House,115,2,136,136,2018-04-11,Stress Test Improvement Act,On Motion to Recommit with Instructions,Failed,188,231,0,9
House,115,2,137,137,2018-04-11,Stress Test Improvement Act,On Passage,Passed,245,174,0,9
House,115,2,138,138,2018-04-12,Proposing a balanced budget amendment to the Constitution of the United States,On Motion to Suspend the Rules and Pass,Failed,233,184,0,11
House,115,2,139,139,2018-04-13,Volcker Rule Regulatory Harmonization Act,On Passage,Passed,300,104,0,25
House,115,2,140,140,2018-04-16,Eastern Band of Cherokee Historic Lands Reacquisition Act,"On Motion to Suspend the Rules and Pass, as Amended",Passed,383,2,0,44
House,115,2,141,141,2018-04-16,"To designate a National Memorial to Fallen Educators at the National Teachers Hall of Fame in Emporia, Kansas",On Motion to Suspend the Rules and Pass,Passed,384,1,0,44
House,115,2,142,142,2018-04-17,Protecting Children from Identity Theft Act,On Passage,Passed,420,1,0,8
House,115,2,143,143,2018-04-18,"Providing for consideration of the bill (H.R. 5444) Taxpayer First Act, and providing for consideration of the (H.R. 5445) 21st Century IRS Act",On Ordering the Previous Question,Passed,226,189,0,14
House,115,2,144,144,2018-04-18,"Providing for consideration of the bill (H.R. 5444) Taxpayer First Act, and providing for consideration of the (H.R. 5445) 21st Century IRS Act",On Agreeing to the Resolution,Passed,239,177,0,13
House,115,2,146,146,2018-04-18,Taxpayer First Act,On Passage,Passed,414,0,0,15
House,115,2,145,145,2018-04-18,21st Century IRS Act,On Passage,Passed,414,3,0,12
House,115,2,147,147,2018-04-18,Justice for Victims of IRS Scams and Identity Theft Act of 2018,"On Motion to Suspend the Rules and Pass, as Amended",Passed,403,3,0,23
House,115,2,148,148,2018-04-24,"Recognizing and supporting the efforts of the United Bid Committee to bring the 2026 Federation Internationale de Football Association (FIFA) World Cup competition to Canada, Mexico, and the United States","On Motion to Suspend the Rules and Agree, as Amended",Passed,392,3,0,33
House,115,2,149,149,2018-04-24,Innovators to Entrepreneurs Act of 2018,"On Motion to Suspend the Rules and Pass, as Amended",Passed,379,16,0,33
House,115,2,151,151,2018-04-25,"Providing for consideration of H.R. 4, the FAA Reauthorization Act of 2018; and providing for consideration of H.R. 3144, to provide for operations of the Federal Columbia River Power System pursuant to a certain operation plan for a specified period of time",On Agreeing to the Resolution,Passed,228,184,0,16
House,115,2,150,150,2018-04-25,"Providing for consideration of H.R. 4, the FAA Reauthorization Act of 2018; and providing for consideration of H.R. 3144, to provide for operations of the Federal Columbia River Power System pursuant to a certain operation plan for a specified period of time",On Ordering the Previous Question,Passed,225,190,0,13
House,115,2,152,152,2018-04-25,"To provide for operations of the Federal Columbia River Power System pursuant to a certain operation plan for a specified period of time, and for other purposes",On Motion to Recommit with Instructions,Failed,190,226,0,12
House,115,2,154,154,2018-04-25,Music Modernization Act,"On Motion to Suspend the Rules and Pass, as Amended",Passed,415,0,0,13
House,115,2,153,153,2018-04-25,"To provide for operations of the Federal Columbia River Power System pursuant to a certain operation plan for a specified period of time, and for other purposes",On Passage,Passed,225,189,0,14
House,115,2,155,155,2018-04-26,,On Agreeing to the Amendment,Failed,192,223,0,13
House,115,2,156,156,2018-04-26,,On Agreeing to the Amendment,Failed,37,375,0,16
House,115,2,157,157,2018-04-26,,On Agreeing to the Amendment,Failed,172,243,0,13
House,115,2,158,158,2018-04-26,,On Agreeing to the Amendment,Failed,92,323,0,13
House,115,2,159,159,2018-04-26,,On Agreeing to the Amendment,Agreed to,222,193,0,13
House,115,2,161,161,2018-04-26,Iran Human Rights and Hostage-Taking Accountability Act,"On Motion to Suspend the Rules and Pass, as Amended",Passed,410,2,0,16
House,115,2,160,160,2018-04-26,,On Agreeing to the Amendment,Failed,187,227,0,14
House,115,2,162,162,2018-04-27,,On Agreeing to the Amendment,Failed,113,293,0,22
House,115,2,163,163,2018-04-27,,On Agreeing to the Amendment,Agreed to,212,191,0,25
House,115,2,164,164,2018-04-27,FAA Reauthorization Act,On Motion to Recommit with Instructions,Failed,182,223,0,23
House,115,2,165,165,2018-04-27,FAA Reauthorization Act,On Passage,Passed,393,13,0,22
House,115,2,166,166,2018-04-27,,On Motion to Table,Passed,215,171,3,39
House,115,2,167,167,2018-05-07,Veterans Cemetery Benefit Correction Act,"On Motion to Suspend the Rules and Pass, as Amended",Passed,388,0,0,39
House,115,2,168,168,2018-05-07,Servicemember Family Burial Act,"On Motion to Suspend the Rules and Pass, as Amended",Passed,389,0,0,39
House,115,2,170,170,2018-05-08,"Providing for consideration of H.R. 5645, the Standard Merger and Acquisition Reviews Through Equal Rules Act of 2018; H.R. 2152, the Citizens’ Right to Know Act; and S.J.Res. 57, providing for congressional disapproval of the rule relating to Indirect Auto Lending and Compliance with the Equal Credit Opportunity Act",On Agreeing to the Resolution,Passed,227,181,0,20
House,115,2,169,169,2018-05-08,"Providing for consideration of H.R. 5645, the Standard Merger and Acquisition Reviews Through Equal Rules Act of 2018; H.R. 2152, the Citizens’ Right to Know Act; and S.J.Res. 57, providing for congressional disapproval of the rule relating to Indirect Auto Lending and Compliance with the Equal Credit Opportunity Act",On Ordering the Previous Question,Passed,226,177,0,25
House,115,2,171,171,2018-05-08,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by Bureau of Consumer Financial Protection relating to “Indirect Auto Lending and Compliance with the Equal Credit Opportunity Act”",On Passage,Passed,234,175,1,18
House,115,2,172,172,2018-05-08,,On Motion to Table,Passed,223,182,0,23
House,115,2,173,173,2018-05-09,"Providing for consideration of the bill (H.R. 3053) to amend the Nuclear Waste Policy Act of 1982, and for other purposes",On Ordering the Previous Question,Passed,223,189,0,16
House,115,2,174,174,2018-05-09,"Providing for consideration of the bill (H.R. 3053) to amend the Nuclear Waste Policy Act of 1982, and for other purposes",On Agreeing to the Resolution,Passed,224,184,1,19
House,115,2,175,175,2018-05-09,Citizens’ Right to Know Act,On Passage,Passed,221,197,0,10
House,115,2,176,176,2018-05-09,Standard Merger and Acquisition Reviews Through Equal Rules Act,On Motion to Recommit with Instructions,Failed,193,220,0,15
